stud_number;first_name;last_name;gender;email;stud_role;asso_name;asso_desc
8747513;Jean André;BELOUIN;garçon;jean andre.belouin@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
8747513;Jean André;BELOUIN;garçon;jean andre.belouin@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1644484;Vanessa;OGEREAU;W;vanessa.ogereau@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
1647802;Marianne;BESSON;W;marianne.besson@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
5234188;Paul-Henri;LAILLER;garçon;paul-henri.lailler@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
5234188;Paul-Henri;LAILLER;garçon;paul-henri.lailler@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
4816761;Mickaël;BROUSSEAU;H;mickael.brousseau@etudiant.univ-rennes1.fr;member;Club Apero;
5964769;Joseph;LAIGLE;W;joseph.laigle@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
5964769;Joseph;LAIGLE;W;joseph.laigle@etudiant.univ-rennes1.fr;member;Club Danse;
5107261;Gina;BOLTEAU;fille;gina.bolteau@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
5107261;Gina;BOLTEAU;fille;gina.bolteau@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
5107261;Gina;BOLTEAU;fille;gina.bolteau@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
6787143;Steve;BONTEMPS;M;steve.bontemps@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
906048;Hélène;LEMARCHAND;fille;helene.lemarchand@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
4196210;Michelle;LEVEQUE;garçon;michelle.leveque@etudiant.univ-rennes1.fr;member;Club Danse;
4196210;Michelle;LEVEQUE;garçon;michelle.leveque@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7370710;Jean-Loup;RORTEAU;garçon;jean-loup.rorteau@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
7528141;Mary;SALE;W;mary.sale@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
7528141;Mary;SALE;W;mary.sale@etudiant.univ-rennes1.fr;member;Club Apero;
3841145;Anne Sophie;BARDET;F;anne sophie.bardet@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
3841145;Anne Sophie;BARDET;F;anne sophie.bardet@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
4219309;Rebecca;PELTIER;F;rebecca.peltier@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
3528;Ericka;GUYOMARD;W;ericka.guyomard@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
3528;Ericka;GUYOMARD;W;ericka.guyomard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
3528;Ericka;GUYOMARD;W;ericka.guyomard@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
9030568;Janick;VINCONNEAU;garçon;janick.vinconneau@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
9030568;Janick;VINCONNEAU;garçon;janick.vinconneau@etudiant.univ-rennes1.fr;member;Club Apero;
7808312;Valentine;GESLIN;F;valentine.geslin@etudiant.univ-rennes1.fr;member;Club Apero;
7808312;Valentine;GESLIN;F;valentine.geslin@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
9098198;Abdallah;FOUIN;garçon;abdallah.fouin@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9098198;Abdallah;FOUIN;garçon;abdallah.fouin@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
9098198;Abdallah;FOUIN;garçon;abdallah.fouin@etudiant.univ-rennes1.fr;member;Club Danse;
5179638;Marine;PERON;W;marine.peron@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
5179638;Marine;PERON;W;marine.peron@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
5438886;Jamila;DALIBON;F;jamila.dalibon@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
5438886;Jamila;DALIBON;F;jamila.dalibon@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6971046;Lydie;GUEMARD;H;lydie.guemard@etudiant.univ-rennes1.fr;member;Club Apero;
6971046;Lydie;GUEMARD;H;lydie.guemard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6971046;Lydie;GUEMARD;H;lydie.guemard@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
1079682;Remy;HOUDU;H;remy.houdu@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1079682;Remy;HOUDU;H;remy.houdu@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
1079682;Remy;HOUDU;H;remy.houdu@etudiant.univ-rennes1.fr;member;Club Apero;
8725005;Rolland;LIEVRE;H;rolland.lievre@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
8725005;Rolland;LIEVRE;H;rolland.lievre@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8725005;Rolland;LIEVRE;H;rolland.lievre@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
3509867;Jeannine;PAILLAT;W;jeannine.paillat@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
3509867;Jeannine;PAILLAT;W;jeannine.paillat@etudiant.univ-rennes1.fr;member;Club Apero;
3509867;Jeannine;PAILLAT;W;jeannine.paillat@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
6396437;Alex;SAULNIER;H;alex.saulnier@etudiant.univ-rennes1.fr;member;Club Apero;
6396437;Alex;SAULNIER;H;alex.saulnier@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
6303380;Hamed;FOUGERE;H;hamed.fougere@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
6303380;Hamed;FOUGERE;H;hamed.fougere@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
6303380;Hamed;FOUGERE;H;hamed.fougere@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
1866526;Jean-Raymond;COIGNARD;garçon;jean-raymond.coignard@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1866526;Jean-Raymond;COIGNARD;garçon;jean-raymond.coignard@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
171568;Reynald;HOGNON;garçon;reynald.hognon@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
2046596;Anabelle;BOUYER;F;anabelle.bouyer@etudiant.univ-rennes1.fr;member;Club Apero;
2046596;Anabelle;BOUYER;F;anabelle.bouyer@etudiant.univ-rennes1.fr;member;Club Danse;
2046596;Anabelle;BOUYER;F;anabelle.bouyer@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
5132626;Joao;GOURE;garçon;joao.goure@etudiant.univ-rennes1.fr;member;Club Apero;
5132626;Joao;GOURE;garçon;joao.goure@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
856194;Jean-Yvon;LEVEQUE;garçon;jean-yvon.leveque@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
6768249;Dolores;BOURDEAU;F;dolores.bourdeau@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
6768249;Dolores;BOURDEAU;F;dolores.bourdeau@etudiant.univ-rennes1.fr;member;Club Danse;
5208398;Mikaël;GUIGNON;H;mikael.guignon@etudiant.univ-rennes1.fr;member;Club Danse;
5208398;Mikaël;GUIGNON;H;mikael.guignon@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
5208398;Mikaël;GUIGNON;H;mikael.guignon@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
1468941;Najat;BERTHAUD;F;najat.berthaud@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1468941;Najat;BERTHAUD;F;najat.berthaud@etudiant.univ-rennes1.fr;member;Club Danse;
1468941;Najat;BERTHAUD;F;najat.berthaud@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
2299333;Alix;THIERY;garçon;alix.thiery@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
2299333;Alix;THIERY;garçon;alix.thiery@etudiant.univ-rennes1.fr;member;Club Apero;
2116067;Yoann;GAUDICHEAU;M;yoann.gaudicheau@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
2116067;Yoann;GAUDICHEAU;M;yoann.gaudicheau@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
2116067;Yoann;GAUDICHEAU;M;yoann.gaudicheau@etudiant.univ-rennes1.fr;member;Club Danse;
7048766;François-Marie;RABOIN;M;francois-marie.raboin@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7048766;François-Marie;RABOIN;M;francois-marie.raboin@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
7048766;François-Marie;RABOIN;M;francois-marie.raboin@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
4097932;Cathy;JUBEAU;F;cathy.jubeau@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
4097932;Cathy;JUBEAU;F;cathy.jubeau@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
4097932;Cathy;JUBEAU;F;cathy.jubeau@etudiant.univ-rennes1.fr;member;Club Danse;
2906447;Hélène;LAILLER;H;helene.lailler@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8264536;Jerome;METIVIER;H;jerome.metivier@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
8264536;Jerome;METIVIER;H;jerome.metivier@etudiant.univ-rennes1.fr;member;Club Danse;
8264536;Jerome;METIVIER;H;jerome.metivier@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
3619521;Théophile;PROUTIERE;H;theophile.proutiere@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
3619521;Théophile;PROUTIERE;H;theophile.proutiere@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1405566;Saliha;DELHOMMEAU;W;saliha.delhommeau@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9645399;Véronique;BOUHIRON;F;veronique.bouhiron@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
9645399;Véronique;BOUHIRON;F;veronique.bouhiron@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
9645399;Véronique;BOUHIRON;F;veronique.bouhiron@etudiant.univ-rennes1.fr;member;Club Apero;
6439314;Suzanne;GASTE;F;suzanne.gaste@etudiant.univ-rennes1.fr;member;Club Danse;
5548333;Vivianne;RABOUIN;W;vivianne.rabouin@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
5548333;Vivianne;RABOUIN;W;vivianne.rabouin@etudiant.univ-rennes1.fr;member;Club Danse;
8851393;Annie;ROULLIER;fille;annie.roullier@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8851393;Annie;ROULLIER;fille;annie.roullier@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
549362;Joanny;SUBILEAU;H;joanny.subileau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
549362;Joanny;SUBILEAU;H;joanny.subileau@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
549362;Joanny;SUBILEAU;H;joanny.subileau@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
4638846;Jean Baptiste;ROINARD;garçon;jean baptiste.roinard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
2838280;Philomène;BIGEARD;fille;philomene.bigeard@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6316333;Nancy;HULLIN;fille;nancy.hullin@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
6316333;Nancy;HULLIN;fille;nancy.hullin@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
7278656;Myriam;PERCEVAULT;fille;myriam.percevault@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
6000154;Jean-Camille;SAVARIT;M;jean-camille.savarit@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
6000154;Jean-Camille;SAVARIT;M;jean-camille.savarit@etudiant.univ-rennes1.fr;member;Club Apero;
6172402;Humbert;BOISIAUD;garçon;humbert.boisiaud@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
6172402;Humbert;BOISIAUD;garçon;humbert.boisiaud@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
6172402;Humbert;BOISIAUD;garçon;humbert.boisiaud@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
3029679;Cendrine;DUCHENE;fille;cendrine.duchene@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
1533193;Joachim;JUBERT;H;joachim.jubert@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
1533193;Joachim;JUBERT;H;joachim.jubert@etudiant.univ-rennes1.fr;member;Club Apero;
1533193;Joachim;JUBERT;H;joachim.jubert@etudiant.univ-rennes1.fr;member;Club Danse;
3744587;Mickaël;LIZEE;H;mickael.lizee@etudiant.univ-rennes1.fr;member;Club Apero;
3744587;Mickaël;LIZEE;H;mickael.lizee@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
3744587;Mickaël;LIZEE;H;mickael.lizee@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
5320916;Alison;GOUBAULT;fille;alison.goubault@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
1997966;Marylène;CHAUVIERE;fille;marylene.chauviere@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
1997966;Marylène;CHAUVIERE;fille;marylene.chauviere@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1997966;Marylène;CHAUVIERE;fille;marylene.chauviere@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1057577;Janine;LEBLANC;W;janine.leblanc@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
1057577;Janine;LEBLANC;W;janine.leblanc@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
1057577;Janine;LEBLANC;W;janine.leblanc@etudiant.univ-rennes1.fr;member;Club Danse;
4633219;Francisca;ROYER;W;francisca.royer@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
1966837;Stéphanie;RICHARD;H;stephanie.richard@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
8106108;Madeleine;PREZELIN;W;madeleine.prezelin@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
1129949;Monika;CHRETIEN;F;monika.chretien@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1129949;Monika;CHRETIEN;F;monika.chretien@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
1129949;Monika;CHRETIEN;F;monika.chretien@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
3242801;Marie Anne;MICHEL;F;marie anne.michel@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3242801;Marie Anne;MICHEL;F;marie anne.michel@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
3242801;Marie Anne;MICHEL;F;marie anne.michel@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
3344822;Arlette;RENIER;W;arlette.renier@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
9169627;Mostafa;RIVAULT;H;mostafa.rivault@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
9169627;Mostafa;RIVAULT;H;mostafa.rivault@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
9169627;Mostafa;RIVAULT;H;mostafa.rivault@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
3900976;Amel;ROUMY;W;amel.roumy@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
3900976;Amel;ROUMY;W;amel.roumy@etudiant.univ-rennes1.fr;member;Club Apero;
9929295;Anicette;LE GAL;F;anicette.le gal@etudiant.univ-rennes1.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
9929295;Anicette;LE GAL;F;anicette.le gal@etudiant.univ-rennes1.fr;member;Club Roll&Draw; de projets étudiants développant applications, jeux et tous les types de jeux de société.
9929295;Anicette;LE GAL;F;anicette.le gal@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
3733132;Alcide;DEHOUX;H;alcide.dehoux@etudiant.univ-rennes1.fr;member;Club Danse;
473899;Marie-Pierre;ROBICHON;M;marie-pierre.robichon@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
9340961;Marie-Aline;NAULET;F;marie-aline.naulet@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9340961;Marie-Aline;NAULET;F;marie-aline.naulet@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
1115480;Christine;ALLORY;M;christine.allory@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8699889;Marceline;CHEVROLLIER;F;marceline.chevrollier@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
8699889;Marceline;CHEVROLLIER;F;marceline.chevrollier@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
8699889;Marceline;CHEVROLLIER;F;marceline.chevrollier@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
4240872;Patricia;LHOMMEAU;F;patricia.lhommeau@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
4240872;Patricia;LHOMMEAU;F;patricia.lhommeau@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
507855;Danielle;PRUDHOMME;M;danielle.prudhomme@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
801225;Jean Charles;CHEVRE;M;jean charles.chevre@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
801225;Jean Charles;CHEVRE;M;jean charles.chevre@etudiant.univ-rennes1.fr;member;Club Conférence;club qui organise des conférences 
9401226;Pilar;GUICHARD;W;pilar.guichard@etudiant.univ-rennes1.fr;member;Club Danse;
4776029;Héloïse;LEMASSON;fille;heloise.lemasson@etudiant.univ-rennes1.fr;member;Club Danse;
5499132;Dominique;RONCIER;garçon;dominique.roncier@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
268237;Annonciade;BRU;W;annonciade.bru@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
268237;Annonciade;BRU;W;annonciade.bru@etudiant.univ-rennes1.fr;member;Club japonnais Shiro Kitsune; club d'apprentissage de la langue et de la culture japonaise.
6897722;Cécile;JEANNEAU;M;cecile.jeanneau@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
9956934;Félicie;ALAIN;F;felicie.alain@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
9956934;Félicie;ALAIN;F;felicie.alain@etudiant.univ-rennes1.fr;member;EsirBEP;association venant en aide aux élèves à besoins éducatifs particuliers
3428204;Jean-Vincent;PINIER;H;jean-vincent.pinier@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
3428204;Jean-Vincent;PINIER;H;jean-vincent.pinier@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
883663;Anne Sophie;BARRE;F;anne sophie.barre@etudiant.univ-rennes1.fr;member;Club ESIR Esport;club de jeux vidéos avec des équipes Esiriennes qui jouent lors de challenges.
883663;Anne Sophie;BARRE;F;anne sophie.barre@etudiant.univ-rennes1.fr;member;Club Kulture;club d'échanges autour des diverses cultures étrangères représentées à l'ESIR.
103153;Annette;BREBION;W;annette.brebion@etudiant.univ-rennes1.fr;member;BDE;représente les élèves de l'ESIR auprès de la direction et coordonne la vie associative sur le campus
2077485;Joannès;ESNAULT;garçon;joannes.esnault@etudiant.univ-rennes1.fr;member;Club Musique;club où les étudiants qui se réunissent avec leur instrument, ou non, afin de jouer de la musique.
